min,max,count,mean,year,month,type,index,lat,long
20.0,28.0,90,24.933333333333334,0s_e,ev,2.1_,1664,21.92777,73.08319
25.0,31.0,81,28.135802469135804,0s_e,ev,2.1_,1665,21.92777,73.16282
5.0,35.0,90,24.477777777777778,0s_e,ev,2.1_,1666,21.92777,73.24244
6.0,40.0,81,30.234567901234566,0s_e,ev,2.1_,1667,21.92777,73.32207
12.0,44.0,90,30.5,0s_e,ev,2.1_,1668,21.92777,73.40169
21.0,51.0,90,37.63333333333333,0s_e,ev,2.1_,1669,21.92777,73.48132
16.0,55.0,81,43.06172839506173,0s_e,ev,2.1_,1670,21.92777,73.56094
24.0,62.0,90,47.06666666666667,0s_e,ev,2.1_,1671,21.92777,73.64057
50.0,134.0,81,76.1604938271605,0s_e,ev,2.1_,1672,21.92777,73.72019
93.0,304.0,90,154.48888888888888,0s_e,ev,2.1_,1673,21.92777,73.79982
172.0,500.0,81,312.51851851851853,0s_e,ev,2.1_,1674,21.92777,73.87944
,,0,,0s_e,ev,2.1_,1675,21.84717,69.26119
1.0,26.0,40,11.475,0s_e,ev,2.1_,1676,21.84717,69.34081
2.0,27.0,81,8.469135802469136,0s_e,ev,2.1_,1677,21.84717,69.42044
6.0,27.0,90,15.977777777777778,0s_e,ev,2.1_,1678,21.84717,69.50006
12.0,30.0,81,22.098765432098766,0s_e,ev,2.1_,1679,21.84717,69.57969
24.0,310.0,90,65.33333333333333,0s_e,ev,2.1_,1680,21.84717,69.65931
86.0,485.0,81,253.19753086419752,0s_e,ev,2.1_,1681,21.84717,69.73894
60.0,210.0,90,96.2,0s_e,ev,2.1_,1682,21.84717,69.81856
55.0,131.0,90,80.12222222222222,0s_e,ev,2.1_,1683,21.84717,69.89819
83.0,156.0,81,120.19753086419753,0s_e,ev,2.1_,1684,21.84717,69.97781
72.0,203.0,90,125.0,0s_e,ev,2.1_,1685,21.84717,70.05744
54.0,216.0,81,79.64197530864197,0s_e,ev,2.1_,1686,21.84717,70.13706
63.0,97.0,90,79.27777777777777,0s_e,ev,2.1_,1687,21.84717,70.21669
57.0,97.0,81,77.8395061728395,0s_e,ev,2.1_,1688,21.84717,70.29631
66.0,110.0,90,87.53333333333333,0s_e,ev,2.1_,1689,21.84717,70.37594
66.0,120.0,81,88.87654320987654,0s_e,ev,2.1_,1690,21.84717,70.45556
61.0,97.0,90,80.18888888888888,0s_e,ev,2.1_,1691,21.84717,70.53519
70.0,117.0,90,93.81111111111112,0s_e,ev,2.1_,1692,21.84717,70.61481
96.0,144.0,81,117.51851851851852,0s_e,ev,2.1_,1693,21.84717,70.69444
94.0,127.0,90,112.54444444444445,0s_e,ev,2.1_,1694,21.84717,70.77406
103.0,146.0,81,122.69135802469135,0s_e,ev,2.1_,1695,21.84717,70.85369
111.0,141.0,90,124.97777777777777,0s_e,ev,2.1_,1696,21.84717,70.93331
125.0,164.0,81,143.5185185185185,0s_e,ev,2.1_,1697,21.84717,71.01294
141.0,184.0,90,160.95555555555555,0s_e,ev,2.1_,1698,21.84717,71.09256
164.0,199.0,81,183.1604938271605,0s_e,ev,2.1_,1699,21.84717,71.17219
163.0,205.0,90,183.64444444444445,0s_e,ev,2.1_,1700,21.84717,71.25181
131.0,172.0,90,150.77777777777777,0s_e,ev,2.1_,1701,21.84717,71.33144
102.0,134.0,81,117.08641975308642,0s_e,ev,2.1_,1702,21.84717,71.41106
78.0,107.0,90,92.21111111111111,0s_e,ev,2.1_,1703,21.84717,71.49069
60.0,85.0,81,73.24691358024691,0s_e,ev,2.1_,1704,21.84717,71.57031
44.0,76.0,90,57.644444444444446,0s_e,ev,2.1_,1705,21.84717,71.64994
30.0,51.0,81,38.67901234567901,0s_e,ev,2.1_,1706,21.84717,71.72956
16.0,35.0,90,23.433333333333334,0s_e,ev,2.1_,1707,21.84717,71.80919
10.0,30.0,81,13.950617283950617,0s_e,ev,2.1_,1708,21.84717,71.88882
8.0,12.0,90,9.377777777777778,0s_e,ev,2.1_,1709,21.84717,71.96844
6.0,10.0,90,7.911111111111111,0s_e,ev,2.1_,1710,21.84717,72.04807
4.0,8.0,81,6.567901234567901,0s_e,ev,2.1_,1711,21.84717,72.12769
2.0,7.0,90,4.455555555555556,0s_e,ev,2.1_,1712,21.84717,72.20732
-1.0,7.0,81,3.246913580246914,0s_e,ev,2.1_,1713,21.84717,72.60544
3.0,8.0,90,5.8,0s_e,ev,2.1_,1714,21.84717,72.68507
6.0,11.0,90,7.788888888888889,0s_e,ev,2.1_,1715,21.84717,72.76469
8.0,15.0,81,11.444444444444445,0s_e,ev,2.1_,1716,21.84717,72.84432
12.0,17.0,90,14.266666666666667,0s_e,ev,2.1_,1717,21.84717,72.92394
15.0,22.0,81,17.728395061728396,0s_e,ev,2.1_,1718,21.84717,73.00357
19.0,25.0,90,21.444444444444443,0s_e,ev,2.1_,1719,21.84717,73.08319
3.0,30.0,81,15.74074074074074,0s_e,ev,2.1_,1720,21.84717,73.16282
5.0,39.0,90,23.233333333333334,0s_e,ev,2.1_,1721,21.84717,73.24244
13.0,61.0,81,36.382716049382715,0s_e,ev,2.1_,1722,21.84717,73.32207
35.0,121.0,90,60.477777777777774,0s_e,ev,2.1_,1723,21.84717,73.40169
28.0,221.0,90,75.62222222222222,0s_e,ev,2.1_,1724,21.84717,73.48132
42.0,402.0,81,103.62962962962963,0s_e,ev,2.1_,1725,21.84717,73.56094
28.0,505.0,90,154.13333333333333,0s_e,ev,2.1_,1726,21.84717,73.64057
22.0,338.0,81,116.60493827160494,0s_e,ev,2.1_,1727,21.84717,73.72019
72.0,340.0,90,175.55555555555554,0s_e,ev,2.1_,1728,21.84717,73.79982
72.0,428.0,81,207.82716049382717,0s_e,ev,2.1_,1729,21.84717,73.87944
,,0,,0s_e,ev,2.1_,1730,21.76657,69.34081
6.0,33.0,33,14.969696969696969,0s_e,ev,2.1_,1731,21.76657,69.42044
5.0,23.0,95,9.56842105263158,0s_e,ev,2.1_,1732,21.76657,69.50006
6.0,28.0,90,13.644444444444444,0s_e,ev,2.1_,1733,21.76657,69.57969
20.0,339.0,100,72.53,0s_e,ev,2.1_,1734,21.76657,69.65931
69.0,277.0,90,165.65555555555557,0s_e,ev,2.1_,1735,21.76657,69.73894
46.0,104.0,100,68.37,0s_e,ev,2.1_,1736,21.76657,69.81856
40.0,108.0,100,61.12,0s_e,ev,2.1_,1737,21.76657,69.89819
55.0,167.0,90,95.9888888888889,0s_e,ev,2.1_,1738,21.76657,69.97781
56.0,176.0,100,104.14,0s_e,ev,2.1_,1739,21.76657,70.05744
38.0,204.0,90,65.18888888888888,0s_e,ev,2.1_,1740,21.76657,70.13706
36.0,68.0,100,48.68,0s_e,ev,2.1_,1741,21.76657,70.21669
38.0,70.0,90,49.24444444444445,0s_e,ev,2.1_,1742,21.76657,70.29631
41.0,83.0,100,54.26,0s_e,ev,2.1_,1743,21.76657,70.37594
47.0,87.0,90,63.8,0s_e,ev,2.1_,1744,21.76657,70.45556
59.0,106.0,100,84.79,0s_e,ev,2.1_,1745,21.76657,70.53519
72.0,106.0,100,88.51,0s_e,ev,2.1_,1746,21.76657,70.61481
83.0,131.0,90,99.73333333333333,0s_e,ev,2.1_,1747,21.76657,70.69444
92.0,128.0,100,110.2,0s_e,ev,2.1_,1748,21.76657,70.77406
103.0,136.0,90,121.88888888888889,0s_e,ev,2.1_,1749,21.76657,70.85369
117.0,154.0,100,135.71,0s_e,ev,2.1_,1750,21.76657,70.93331
129.0,161.0,90,146.23333333333332,0s_e,ev,2.1_,1751,21.76657,71.01294
148.0,183.0,100,164.41,0s_e,ev,2.1_,1752,21.76657,71.09256
154.0,190.0,90,174.34444444444443,0s_e,ev,2.1_,1753,21.76657,71.17219
149.0,183.0,100,163.11,0s_e,ev,2.1_,1754,21.76657,71.25181
127.0,158.0,100,143.11,0s_e,ev,2.1_,1755,21.76657,71.33144
114.0,143.0,90,128.26666666666668,0s_e,ev,2.1_,1756,21.76657,71.41106
89.0,122.0,100,104.49,0s_e,ev,2.1_,1757,21.76657,71.49069
69.0,99.0,90,83.53333333333333,0s_e,ev,2.1_,1758,21.76657,71.57031
46.0,77.0,100,61.21,0s_e,ev,2.1_,1759,21.76657,71.64994
30.0,61.0,90,43.7,0s_e,ev,2.1_,1760,21.76657,71.72956
17.0,52.0,100,28.65,0s_e,ev,2.1_,1761,21.76657,71.80919
11.0,38.0,90,20.27777777777778,0s_e,ev,2.1_,1762,21.76657,71.88882
7.0,46.0,100,18.73,0s_e,ev,2.1_,1763,21.76657,71.96844
7.0,41.0,100,17.18,0s_e,ev,2.1_,1764,21.76657,72.04807
6.0,42.0,90,19.944444444444443,0s_e,ev,2.1_,1765,21.76657,72.12769
2.0,26.0,95,7.652631578947369,0s_e,ev,2.1_,1766,21.76657,72.20732
1.0,4.0,14,2.7857142857142856,0s_e,ev,2.1_,1767,21.76657,72.28694
4.0,8.0,90,5.888888888888889,0s_e,ev,2.1_,1768,21.76657,72.60544
6.0,8.0,100,7.28,0s_e,ev,2.1_,1769,21.76657,72.68507
6.0,9.0,100,7.09,0s_e,ev,2.1_,1770,21.76657,72.76469
7.0,13.0,90,9.377777777777778,0s_e,ev,2.1_,1771,21.76657,72.84432
10.0,17.0,100,13.29,0s_e,ev,2.1_,1772,21.76657,72.92394
15.0,24.0,90,18.555555555555557,0s_e,ev,2.1_,1773,21.76657,73.00357
3.0,23.0,100,15.51,0s_e,ev,2.1_,1774,21.76657,73.08319
3.0,49.0,90,13.244444444444444,0s_e,ev,2.1_,1775,21.76657,73.16282
16.0,97.0,100,43.08,0s_e,ev,2.1_,1776,21.76657,73.24244
44.0,195.0,90,95.68888888888888,0s_e,ev,2.1_,1777,21.76657,73.32207
74.0,330.0,100,204.02,0s_e,ev,2.1_,1778,21.76657,73.40169
105.0,326.0,100,184.08,0s_e,ev,2.1_,1779,21.76657,73.48132
105.0,325.0,90,177.7111111111111,0s_e,ev,2.1_,1780,21.76657,73.56094
221.0,653.0,100,413.53,0s_e,ev,2.1_,1781,21.76657,73.64057
172.0,651.0,90,438.22222222222223,0s_e,ev,2.1_,1782,21.76657,73.72019
135.0,735.0,100,329.98,0s_e,ev,2.1_,1783,21.76657,73.79982
204.0,793.0,90,392.9888888888889,0s_e,ev,2.1_,1784,21.76657,73.87944
,,0,,0s_e,ev,2.1_,1785,21.68597,69.42044
5.0,14.0,21,7.761904761904762,0s_e,ev,2.1_,1786,21.68597,69.50006
0.0,25.0,77,11.493506493506494,0s_e,ev,2.1_,1787,21.68597,69.57969
6.0,43.0,90,18.622222222222224,0s_e,ev,2.1_,1788,21.68597,69.65931
5.0,119.0,81,33.0,0s_e,ev,2.1_,1789,21.68597,69.73894
13.0,127.0,90,47.94444444444444,0s_e,ev,2.1_,1790,21.68597,69.81856
21.0,77.0,90,33.977777777777774,0s_e,ev,2.1_,1791,21.68597,69.89819
24.0,132.0,81,52.55555555555556,0s_e,ev,2.1_,1792,21.68597,69.97781
25.0,77.0,90,50.43333333333333,0s_e,ev,2.1_,1793,21.68597,70.05744
23.0,61.0,81,34.098765432098766,0s_e,ev,2.1_,1794,21.68597,70.13706
27.0,60.0,90,34.36666666666667,0s_e,ev,2.1_,1795,21.68597,70.21669
35.0,77.0,81,47.93827160493827,0s_e,ev,2.1_,1796,21.68597,70.29631
44.0,70.0,90,60.15555555555556,0s_e,ev,2.1_,1797,21.68597,70.37594
56.0,80.0,81,67.5925925925926,0s_e,ev,2.1_,1798,21.68597,70.45556
68.0,101.0,90,82.75555555555556,0s_e,ev,2.1_,1799,21.68597,70.53519
88.0,131.0,90,107.0111111111111,0s_e,ev,2.1_,1800,21.68597,70.61481
89.0,130.0,81,107.18518518518519,0s_e,ev,2.1_,1801,21.68597,70.69444
100.0,144.0,90,120.56666666666666,0s_e,ev,2.1_,1802,21.68597,70.77406
125.0,162.0,81,142.12345679012347,0s_e,ev,2.1_,1803,21.68597,70.85369
141.0,179.0,90,159.48888888888888,0s_e,ev,2.1_,1804,21.68597,70.93331
155.0,187.0,81,171.22222222222223,0s_e,ev,2.1_,1805,21.68597,71.01294
142.0,178.0,90,163.27777777777777,0s_e,ev,2.1_,1806,21.68597,71.09256
133.0,170.0,81,151.28395061728395,0s_e,ev,2.1_,1807,21.68597,71.17219
129.0,153.0,90,142.53333333333333,0s_e,ev,2.1_,1808,21.68597,71.25181
111.0,144.0,90,127.37777777777778,0s_e,ev,2.1_,1809,21.68597,71.33144
107.0,128.0,81,118.65432098765432,0s_e,ev,2.1_,1810,21.68597,71.41106
87.0,122.0,90,103.47777777777777,0s_e,ev,2.1_,1811,21.68597,71.49069
69.0,103.0,81,85.69135802469135,0s_e,ev,2.1_,1812,21.68597,71.57031
70.0,103.0,90,88.76666666666667,0s_e,ev,2.1_,1813,21.68597,71.64994
58.0,108.0,81,86.54320987654322,0s_e,ev,2.1_,1814,21.68597,71.72956
44.0,121.0,90,88.07777777777778,0s_e,ev,2.1_,1815,21.68597,71.80919
37.0,129.0,81,74.33333333333333,0s_e,ev,2.1_,1816,21.68597,71.88882
40.0,126.0,90,73.15555555555555,0s_e,ev,2.1_,1817,21.68597,71.96844
37.0,106.0,90,64.14444444444445,0s_e,ev,2.1_,1818,21.68597,72.04807
26.0,83.0,81,49.17283950617284,0s_e,ev,2.1_,1819,21.68597,72.12769
5.0,50.0,90,19.977777777777778,0s_e,ev,2.1_,1820,21.68597,72.20732
1.0,22.0,30,9.6,0s_e,ev,2.1_,1821,21.68597,72.28694
,,0,,0s_e,ev,2.1_,1822,21.68597,72.36657
4.0,10.0,50,7.3,0s_e,ev,2.1_,1823,21.68597,72.60544
3.0,8.0,54,6.518518518518518,0s_e,ev,2.1_,1824,21.68597,72.68507
4.0,10.0,67,7.268656716417911,0s_e,ev,2.1_,1825,21.68597,72.76469
1.0,12.0,77,8.12987012987013,0s_e,ev,2.1_,1826,21.68597,72.84432
0.0,17.0,90,10.266666666666667,0s_e,ev,2.1_,1827,21.68597,72.92394
3.0,24.0,81,11.925925925925926,0s_e,ev,2.1_,1828,21.68597,73.00357
3.0,34.0,90,16.655555555555555,0s_e,ev,2.1_,1829,21.68597,73.08319
11.0,65.0,81,36.333333333333336,0s_e,ev,2.1_,1830,21.68597,73.16282
36.0,119.0,90,70.9,0s_e,ev,2.1_,1831,21.68597,73.24244
85.0,197.0,81,123.27160493827161,0s_e,ev,2.1_,1832,21.68597,73.32207
129.0,290.0,90,185.6888888888889,0s_e,ev,2.1_,1833,21.68597,73.40169
115.0,268.0,90,171.12222222222223,0s_e,ev,2.1_,1834,21.68597,73.48132
136.0,289.0,81,189.8395061728395,0s_e,ev,2.1_,1835,21.68597,73.56094
160.0,375.0,90,244.83333333333334,0s_e,ev,2.1_,1836,21.68597,73.64057
248.0,415.0,81,318.3333333333333,0s_e,ev,2.1_,1837,21.68597,73.72019
267.0,631.0,90,415.3,0s_e,ev,2.1_,1838,21.68597,73.79982
228.0,682.0,81,474.2098765432099,0s_e,ev,2.1_,1839,21.68597,73.87944
3.0,8.0,4,6.5,0s_e,ev,2.1_,1840,21.60537,69.57969
2.0,12.0,55,5.509090909090909,0s_e,ev,2.1_,1841,21.60537,69.65931
2.0,9.0,35,4.8,0s_e,ev,2.1_,1842,21.60537,69.73894
3.0,18.0,90,9.28888888888889,0s_e,ev,2.1_,1843,21.60537,69.81856
7.0,20.0,90,13.488888888888889,0s_e,ev,2.1_,1844,21.60537,69.89819
11.0,24.0,81,14.74074074074074,0s_e,ev,2.1_,1845,21.60537,69.97781
14.0,25.0,90,18.844444444444445,0s_e,ev,2.1_,1846,21.60537,70.05744
21.0,38.0,81,27.19753086419753,0s_e,ev,2.1_,1847,21.60537,70.13706
31.0,74.0,90,43.977777777777774,0s_e,ev,2.1_,1848,21.60537,70.21669
50.0,225.0,81,72.20987654320987,0s_e,ev,2.1_,1849,21.60537,70.29631
41.0,69.0,90,52.5,0s_e,ev,2.1_,1850,21.60537,70.37594
50.0,123.0,81,65.50617283950618,0s_e,ev,2.1_,1851,21.60537,70.45556
70.0,435.0,90,122.43333333333334,0s_e,ev,2.1_,1852,21.60537,70.53519
97.0,173.0,90,118.9,0s_e,ev,2.1_,1853,21.60537,70.61481
117.0,153.0,81,130.92592592592592,0s_e,ev,2.1_,1854,21.60537,70.69444
124.0,168.0,90,144.57777777777778,0s_e,ev,2.1_,1855,21.60537,70.77406
145.0,184.0,81,162.2962962962963,0s_e,ev,2.1_,1856,21.60537,70.85369
145.0,176.0,90,164.3,0s_e,ev,2.1_,1857,21.60537,70.93331
146.0,178.0,81,162.65432098765433,0s_e,ev,2.1_,1858,21.60537,71.01294
132.0,171.0,90,149.03333333333333,0s_e,ev,2.1_,1859,21.60537,71.09256
114.0,142.0,81,128.2469135802469,0s_e,ev,2.1_,1860,21.60537,71.17219
111.0,139.0,90,125.67777777777778,0s_e,ev,2.1_,1861,21.60537,71.25181
101.0,129.0,90,112.11111111111111,0s_e,ev,2.1_,1862,21.60537,71.33144
90.0,110.0,81,99.91358024691358,0s_e,ev,2.1_,1863,21.60537,71.41106
88.0,108.0,90,99.14444444444445,0s_e,ev,2.1_,1864,21.60537,71.49069
94.0,120.0,81,107.71604938271605,0s_e,ev,2.1_,1865,21.60537,71.57031
97.0,119.0,90,108.95555555555555,0s_e,ev,2.1_,1866,21.60537,71.64994
80.0,106.0,81,93.90123456790124,0s_e,ev,2.1_,1867,21.60537,71.72956
72.0,117.0,90,86.46666666666667,0s_e,ev,2.1_,1868,21.60537,71.80919
65.0,134.0,81,91.22222222222223,0s_e,ev,2.1_,1869,21.60537,71.88882
84.0,148.0,90,107.07777777777778,0s_e,ev,2.1_,1870,21.60537,71.96844
85.0,196.0,90,125.63333333333334,0s_e,ev,2.1_,1871,21.60537,72.04807
62.0,239.0,81,106.62962962962963,0s_e,ev,2.1_,1872,21.60537,72.12769
24.0,74.0,90,48.25555555555555,0s_e,ev,2.1_,1873,21.60537,72.20732
6.0,28.0,41,17.29268292682927,0s_e,ev,2.1_,1874,21.60537,72.28694
1.0,8.0,5,3.4,0s_e,ev,2.1_,1875,21.60537,72.36657
3.0,7.0,80,5.6125,0s_e,ev,2.1_,1876,21.60537,72.68507
3.0,12.0,90,5.977777777777778,0s_e,ev,2.1_,1877,21.60537,72.76469
4.0,15.0,81,9.0,0s_e,ev,2.1_,1878,21.60537,72.84432
6.0,19.0,90,12.844444444444445,0s_e,ev,2.1_,1879,21.60537,72.92394
8.0,33.0,81,21.40740740740741,0s_e,ev,2.1_,1880,21.60537,73.00357
17.0,44.0,90,30.58888888888889,0s_e,ev,2.1_,1881,21.60537,73.08319
31.0,59.0,81,46.20987654320987,0s_e,ev,2.1_,1882,21.60537,73.16282
52.0,82.0,90,65.75555555555556,0s_e,ev,2.1_,1883,21.60537,73.24244
76.0,120.0,81,94.51851851851852,0s_e,ev,2.1_,1884,21.60537,73.32207
110.0,210.0,90,145.96666666666667,0s_e,ev,2.1_,1885,21.60537,73.40169
136.0,202.0,90,166.65555555555557,0s_e,ev,2.1_,1886,21.60537,73.48132
167.0,259.0,81,202.01234567901236,0s_e,ev,2.1_,1887,21.60537,73.56094
195.0,379.0,90,252.25555555555556,0s_e,ev,2.1_,1888,21.60537,73.64057
268.0,484.0,81,358.962962962963,0s_e,ev,2.1_,1889,21.60537,73.72019
202.0,598.0,90,448.14444444444445,0s_e,ev,2.1_,1890,21.60537,73.79982
188.0,708.0,81,382.14814814814815,0s_e,ev,2.1_,1891,21.60537,73.87944
144.0,713.0,90,342.05555555555554,0s_e,ev,2.1_,1892,21.60537,73.95907
137.0,557.0,81,219.5679012345679,0s_e,ev,2.1_,1893,21.60537,74.03869
126.0,540.0,90,199.01111111111112,0s_e,ev,2.1_,1894,21.60537,74.11832
123.0,370.0,90,160.7888888888889,0s_e,ev,2.1_,1895,21.60537,74.19794
120.0,195.0,81,150.80246913580248,0s_e,ev,2.1_,1896,21.60537,74.27757
122.0,169.0,90,141.82222222222222,0s_e,ev,2.1_,1897,21.60537,74.35719
4.0,7.0,6,5.833333333333333,0s_e,ev,2.1_,1898,21.52477,69.65931
1.0,7.0,60,3.9833333333333334,0s_e,ev,2.1_,1899,21.52477,69.73894
3.0,7.0,100,4.44,0s_e,ev,2.1_,1900,21.52477,69.81856
5.0,11.0,100,7.35,0s_e,ev,2.1_,1901,21.52477,69.89819
8.0,15.0,90,10.88888888888889,0s_e,ev,2.1_,1902,21.52477,69.97781
11.0,26.0,100,18.33,0s_e,ev,2.1_,1903,21.52477,70.05744
20.0,42.0,90,30.744444444444444,0s_e,ev,2.1_,1904,21.52477,70.13706
34.0,53.0,100,44.48,0s_e,ev,2.1_,1905,21.52477,70.21669
30.0,63.0,90,45.077777777777776,0s_e,ev,2.1_,1906,21.52477,70.29631
33.0,56.0,100,43.96,0s_e,ev,2.1_,1907,21.52477,70.37594
54.0,402.0,90,112.75555555555556,0s_e,ev,2.1_,1908,21.52477,70.45556
130.0,896.0,100,390.12,0s_e,ev,2.1_,1909,21.52477,70.53519
113.0,527.0,100,194.19,0s_e,ev,2.1_,1910,21.52477,70.61481
114.0,156.0,90,138.96666666666667,0s_e,ev,2.1_,1911,21.52477,70.69444
128.0,178.0,100,155.07,0s_e,ev,2.1_,1912,21.52477,70.77406
168.0,195.0,90,183.3,0s_e,ev,2.1_,1913,21.52477,70.85369
145.0,190.0,100,162.63,0s_e,ev,2.1_,1914,21.52477,70.93331
129.0,150.0,90,139.76666666666668,0s_e,ev,2.1_,1915,21.52477,71.01294
119.0,144.0,100,128.8,0s_e,ev,2.1_,1916,21.52477,71.09256
106.0,133.0,90,116.85555555555555,0s_e,ev,2.1_,1917,21.52477,71.17219
95.0,120.0,100,106.36,0s_e,ev,2.1_,1918,21.52477,71.25181
86.0,113.0,100,97.71,0s_e,ev,2.1_,1919,21.52477,71.33144
78.0,100.0,90,85.55555555555556,0s_e,ev,2.1_,1920,21.52477,71.41106
81.0,129.0,100,94.41,0s_e,ev,2.1_,1921,21.52477,71.49069
75.0,113.0,90,92.46666666666667,0s_e,ev,2.1_,1922,21.52477,71.57031
73.0,113.0,100,92.8,0s_e,ev,2.1_,1923,21.52477,71.64994
71.0,163.0,90,87.31111111111112,0s_e,ev,2.1_,1924,21.52477,71.72956
59.0,451.0,100,96.17,0s_e,ev,2.1_,1925,21.52477,71.80919
41.0,84.0,90,60.4,0s_e,ev,2.1_,1926,21.52477,71.88882
47.0,147.0,100,83.32,0s_e,ev,2.1_,1927,21.52477,71.96844
69.0,163.0,100,110.64,0s_e,ev,2.1_,1928,21.52477,72.04807
62.0,187.0,90,99.66666666666667,0s_e,ev,2.1_,1929,21.52477,72.12769
11.0,87.0,100,50.76,0s_e,ev,2.1_,1930,21.52477,72.20732
7.0,22.0,12,13.833333333333334,0s_e,ev,2.1_,1931,21.52477,72.28694
1.0,5.0,30,2.8333333333333335,0s_e,ev,2.1_,1932,21.52477,72.60544
1.0,10.0,78,5.230769230769231,0s_e,ev,2.1_,1933,21.52477,72.68507
4.0,11.0,99,8.222222222222221,0s_e,ev,2.1_,1934,21.52477,72.76469
10.0,17.0,90,13.055555555555555,0s_e,ev,2.1_,1935,21.52477,72.84432
12.0,32.0,100,17.3,0s_e,ev,2.1_,1936,21.52477,72.92394
18.0,47.0,90,32.93333333333333,0s_e,ev,2.1_,1937,21.52477,73.00357
27.0,52.0,100,39.28,0s_e,ev,2.1_,1938,21.52477,73.08319
32.0,53.0,90,43.077777777777776,0s_e,ev,2.1_,1939,21.52477,73.16282
47.0,81.0,100,61.3,0s_e,ev,2.1_,1940,21.52477,73.24244
75.0,154.0,90,97.17777777777778,0s_e,ev,2.1_,1941,21.52477,73.32207
115.0,214.0,100,162.52,0s_e,ev,2.1_,1942,21.52477,73.40169
163.0,246.0,100,199.41,0s_e,ev,2.1_,1943,21.52477,73.48132
179.0,245.0,90,216.44444444444446,0s_e,ev,2.1_,1944,21.52477,73.56094
215.0,278.0,100,243.65,0s_e,ev,2.1_,1945,21.52477,73.64057
154.0,320.0,90,218.56666666666666,0s_e,ev,2.1_,1946,21.52477,73.72019
106.0,351.0,100,165.97,0s_e,ev,2.1_,1947,21.52477,73.79982
100.0,207.0,90,142.4,0s_e,ev,2.1_,1948,21.52477,73.87944
96.0,162.0,100,120.89,0s_e,ev,2.1_,1949,21.52477,73.95907
97.0,135.0,90,111.4888888888889,0s_e,ev,2.1_,1950,21.52477,74.03869
99.0,129.0,100,109.51,0s_e,ev,2.1_,1951,21.52477,74.11832
102.0,123.0,100,111.53,0s_e,ev,2.1_,1952,21.52477,74.19794
105.0,126.0,90,114.12222222222222,0s_e,ev,2.1_,1953,21.52477,74.27757
105.0,129.0,100,118.8,0s_e,ev,2.1_,1954,21.52477,74.35719
,,0,,0s_e,ev,2.1_,1955,21.44416,69.65931
3.0,4.0,3,3.6666666666666665,0s_e,ev,2.1_,1956,21.44416,69.73894
2.0,8.0,77,4.194805194805195,0s_e,ev,2.1_,1957,21.44416,69.81856
4.0,9.0,100,5.26,0s_e,ev,2.1_,1958,21.44416,69.89819
5.0,16.0,90,8.844444444444445,0s_e,ev,2.1_,1959,21.44416,69.97781
11.0,30.0,100,19.9,0s_e,ev,2.1_,1960,21.44416,70.05744
18.0,39.0,90,28.455555555555556,0s_e,ev,2.1_,1961,21.44416,70.13706
19.0,44.0,100,28.41,0s_e,ev,2.1_,1962,21.44416,70.21669
24.0,44.0,90,31.488888888888887,0s_e,ev,2.1_,1963,21.44416,70.29631
34.0,50.0,100,41.69,0s_e,ev,2.1_,1964,21.44416,70.37594
44.0,401.0,90,68.27777777777777,0s_e,ev,2.1_,1965,21.44416,70.45556
62.0,589.0,100,169.17,0s_e,ev,2.1_,1966,21.44416,70.53519
74.0,186.0,100,100.44,0s_e,ev,2.1_,1967,21.44416,70.61481
91.0,130.0,90,111.5,0s_e,ev,2.1_,1968,21.44416,70.69444
117.0,163.0,100,139.11,0s_e,ev,2.1_,1969,21.44416,70.77406
159.0,196.0,90,179.46666666666667,0s_e,ev,2.1_,1970,21.44416,70.85369
148.0,216.0,100,177.83,0s_e,ev,2.1_,1971,21.44416,70.93331
138.0,209.0,90,158.2111111111111,0s_e,ev,2.1_,1972,21.44416,71.01294
130.0,168.0,100,146.01,0s_e,ev,2.1_,1973,21.44416,71.09256
115.0,147.0,90,127.36666666666666,0s_e,ev,2.1_,1974,21.44416,71.17219
97.0,125.0,100,110.75,0s_e,ev,2.1_,1975,21.44416,71.25181
84.0,109.0,100,93.61,0s_e,ev,2.1_,1976,21.44416,71.33144
75.0,90.0,90,81.41111111111111,0s_e,ev,2.1_,1977,21.44416,71.41106
68.0,108.0,100,78.92,0s_e,ev,2.1_,1978,21.44416,71.49069
62.0,82.0,90,70.33333333333333,0s_e,ev,2.1_,1979,21.44416,71.57031
57.0,79.0,100,64.98,0s_e,ev,2.1_,1980,21.44416,71.64994
51.0,337.0,90,96.38888888888889,0s_e,ev,2.1_,1981,21.44416,71.72956
46.0,471.0,100,99.05,0s_e,ev,2.1_,1982,21.44416,71.80919
34.0,162.0,90,82.14444444444445,0s_e,ev,2.1_,1983,21.44416,71.88882
19.0,64.0,100,39.46,0s_e,ev,2.1_,1984,21.44416,71.96844
21.0,98.0,100,51.17,0s_e,ev,2.1_,1985,21.44416,72.04807
23.0,89.0,90,53.98888888888889,0s_e,ev,2.1_,1986,21.44416,72.12769
5.0,57.0,65,29.06153846153846,0s_e,ev,2.1_,1987,21.44416,72.20732
,,0,,0s_e,ev,2.1_,1988,21.44416,72.28694
1.0,1.0,1,1.0,0s_e,ev,2.1_,1989,21.44416,72.60544
1.0,10.0,78,6.987179487179487,0s_e,ev,2.1_,1990,21.44416,72.68507
4.0,13.0,100,8.19,0s_e,ev,2.1_,1991,21.44416,72.76469
